name,sex
zekerya,E
zekine,K
zeko,K
zelal,K
zelen,K
zeleyha,K
zelha,K
zelife,K
zelihan,K
zelihe,K
zelika,K
zemhanur,K
zemide,K
zemine,K
zemirhan,E
zemiya,K
zemzema,K
zemzeme,K
zenibe,K
zenife,K
zennun,E
zennure,K
zennuriye,K
zenure,K
zercan,K
zerdi,K
zere,K
zerfinaz,K
zerga,K
zeride,K
zerife,K
zero,K
zeruk,K
zevcan,K
zevlüde,K
zeydan,E
zeydin,E
zeyican,K
zeynal,E
zeynalabidin,E
zeynap,K
zeyneb,K
zeynebe,K
zeynet,K
zeyneti,K
zeynettin,E
zeynettin,K
zeynittin,E
zeytin,K
zeytun,K
zeyyad,E
zhamshitbek,E
zihnet,K
zihrelcebin,K
zihriye,K
zikret,K
zilfa,K
zilfi,K
zilha,K
zilife,K
zimet,K
zineti,K
zini,K
zinnet,K
zinnete,K
zino,K
zivre,K
ziyacan,E
ziyaddin,E
ziyafer,E
ziyafettin,E
ziyaittin,E
ziyamet,K
ziyattin,E
ziyettin,E
zöhra,K
zöhre,K
zöhrehan,K
zöhtü,E
zozan,K
zübede,K
züberbariş,E
zübeybe,K
zübeyda,K
zubeyde,K
zübeyir,E
zübeyra,K
zübüde,K
züeyda,K
züfer,E
zuhal,K
zuhat,E
zühdü,E
zühel,K
züheyla,E
züheyla,K
zuhra,K
zühriye,K
zührü,K
zuka,K
zülahi,K
zülal,K
zülale,K
zülay,K
zülbiya,K
zülbiye,K
zülfinaz,K
zulfiye,K
zülfizer,K
zülfükar,E
zülgarni,E
zulihe,K
zülkade,K
zülkar,E
zülkarneyin,E
zülker,E
zümbül,K
zümrah,K
zümral,K
zümran,K
zümray,K
zümre,K
zümrete,K
zumrettar,K
zümriye,K
zümrüye,K
züray,E
zürbiye,K
zürha,K
züriye,K
zürtüllah,E
zürüye,K
